product_id	product_name	product_clean_name	result_sku	result_brand	result_type	result_formula	method_label	fuzzy_ratio	is_match_naive_regex	lev_dist_int	lev_dist_ratio
32981	topsot	topsot	Others				Others	37.0	False	4	
32982	sagri-zeb	sagri  zeb	Urea Pusri	pihc	urea		fuzzy	40.0	False	6	
32983	Kovin Plus 15gr	kovin plus 15 gr	Others				Others	39.0	False	10	
32984	HI-PRO-VITE CP324K AYAM BERTELUR	hi  pro  vite cp 324 k ayam bertelur	Others				Others	42.0	True	27	
32985	Tali kain 	tali kain 	Mestikali	laoying	kalium		fuzzy	53.0	False	8	
32986	obat rumput raundap	obat rumput raundap	MerokeZA	mutiara	za		fuzzy	47.0	False	13	
32987	obat rumput roundap	obat rumput roundap	Borat	mahkota	mikro		fuzzy	47.0	False	13	
32988	npk greenfertiland@50kg	npk greenfertiland  50 kg	Pak Tani Fertila  18-6-14+5S	pak tani	majemuk	 18-6-14	fuzzy	45.0	False	15	
32989	NPK PELANGI BLENDING 12-12-17-2	npk pelangi blending 12x12x17  2	Pelangi 12-12-17-2	pihc	majemuk	 12-12-17	fuzzy	59.0	False	13	
32990	NPK PELANGI FUSE 12-12-17-2	npk pelangi fuse 12x12x17  2	Pelangi 12-12-17-2	pihc	majemuk	 12-12-17	levenshtein	63.0	False	9	0.6666666667
32991	NPK PELANGI FUSE 13-6-27-4 + 0.65B	npk pelangi fuse 13x6x27  4x0x65 b	NPK Pelangi 13-6-27-4	pihc	majemuk	 13-6-27	levenshtein	67.0	False	11	0.6666666667
32992	Tangki elektrik 16 L 	tangki elektrik 16 l 	Mahkota Kieserite	mahkota	mg		fuzzy	41.0	False	16	
32993	Beras 18Kg	beras 18 kg	Others				Others	46.0	True	8	
32994	tricon	tricon	Nitralite	pihc	nitrogen		fuzzy	41.0	False	4	
32995	mutiara gresik	mutiara gresik	Mutiara 16-16-16	mutiara	majemuk	 16-16-16	levenshtein	48.0	False	8	0.625
32996	Pupuk Golden Star 5 kg 	pupuk golden star 5 kg 	Others				Others	41.0	True	17	
32997	CUCU RICE	cucu rice	Urea Petro	pihc	urea		fuzzy	41.0	False	6	
32998	OMELA BESAR	omela besar	Ammonium Sulfate	yara	za		fuzzy	40.0	False	7	
32999	TIGA SAPI	tiga sapi	Mesti-GAS	laoying	za		fuzzy	47.0	False	6	
33000	KARET GELANG	karet gelang	Mesti-GAS	laoying	za		fuzzy	48.0	False	8	
33001	WAFELO 2000	wafelo 2000	Others				Others	36.0	False	9	
33002	TISU JOLLY	tisu jolly	Others				Others	39.0	False	8	
33003	HIT BAKAR	hit bakar	Borat	mahkota	mikro		fuzzy	43.0	False	7	
33004	HIT ELEKTRIK	hit elektrik	ZK Petro	pihc	zk		fuzzy	43.0	False	8	
33005	JAKCPOT 1000	jakcpot 1000	Others				Others	32.0	False	9	
33006	JACKPOT 1000	jackpot 1000	Others				Others	32.0	False	8	
33007	BHUMI	bhumi	Others				Others	33.0	False	4	
33008	MYLANTA	mylanta	Others				Others	37.0	False	5	
33009	DIAPET	diapet	Others				Others	36.0	False	5	
33010	AIR MAWAR	air mawar	YaraVera	yara	urea		fuzzy	44.0	False	6	
33011	SAORI	saori	Others				Others	32.0	False	4	
33012	ELVIKA	elvika	Others				Others	33.0	False	4	
33013	SANDWICHD	sandwichd	Others				Others	30.0	False	7	
33014	CHOCOLATOS 1000	chocolatos 1000	Others				Others	37.0	False	12	
33015	OKEBIS 170G	okebis 170 g	Others				Others	37.0	False	10	
33016	GOODBISS	goodbiss	Others				Others	26.0	False	7	
33017	MINYAK KITA 	minyak kita 	Others				Others	48.0	True	8	
33018	mutiara16_16_16@50kg	mutiara 16  16  16  50 kg	Mutiara 16-16-16	mutiara	majemuk	 16-16-16	levenshtein	60.0	False	11	0.7647058824
33019	unishield 100ml obat keong	unishield 100 ml obat keong	ENTEC 13-10-20	basf	majemuk	 13-10-20	fuzzy	41.0	False	20	
33020	urea non 15-15-15	urea non 15x15x15	Pelangi 15-15-15	pihc	majemuk	 15-15-15	levenshtein	53.0	False	6	0.6875
33021	Germoxson 250 ml	germoxson 250 ml	Others				Others	38.0	False	12	
33022	sweeper	sweeper	Others				Others	32.0	False	5	
33023	torero	torero	Others				Others	38.0	False	4	
33024	Basmilang 486 SL 	basmilang 486 sl 	Others				Others	39.0	False	13	
33025	Gramoxone 276 SL	gramoxone 276 sl	Others				Others	35.0	False	11	
33026	BARANNI 276 SL	baranni 276 sl	Others				Others	34.0	True	11	
33027	Kill-UP 480 SL	kill  up 480 sl	Others				Others	35.0	False	12	
33028	great	great	Others				Others	40.0	True	2	0.6
33029	npk kujang 368	npk kujang 368	NPK Kujang 30-6-8	pihc	majemuk	 30-6-8	levenshtein	64.0	False	3	0.9411764706
33030	UREA (S)	urea s	Vrea	tawon	urea		levenshtein	46.0	False	3	0.6
33031	Nitrea Bag 50 kg	nitrea bag 50 kg	Urea Nitrea	pihc	urea		fuzzy	43.0	False	11	
33032	tangki cas	tangki cas	Others				Others	32.0	False	6	
33033	zole	zole	Others				Others	24.0	False	4	
33034	wokozim	wokozim	Others				Others	32.0	False	6	
33035	inpari 42 jumbo	inpari 42 jumbo	Others				Others	36.0	False	11	
33036	Urea Ns 50Kg	urea ns 50 kg	Urea Pusri	pihc	urea		fuzzy	48.0	False	7	
33037	SP 26 NS	sp 26 ns	SP-26 Petro	pihc	fosfat		fuzzy	44.0	False	6	
33038	Spontan @200 ml	spontan  200 ml	Solution N 28-10-10 + TE	pihc	majemuk	 28-10-10	fuzzy	43.0	False	11	
33039	mutiara Meroke 16 16 16 kemasan 50 kg	mutiara meroke 16x16x16 kemasan 50 kg	Mutiara 16-16-16	mutiara	majemuk	 16-16-16	fuzzy	64.0	False	21	
33040	trubus 1l 	trubus 1 l 	Nitroplus (ZA)	tawon	za		fuzzy	44.0	False	9	
33041	ss pak tani 	ss pak tani 	ZA Pak Tani	pak tani	za		levenshtein	63.0	False	3	0.8181818182
33042	WHISKAS WITH MACKEREL	whiskas with mackerel	Petro-CAS	pihc	mikro		fuzzy	43.0	False	15	
33043	Chiherang Sangyangsri 5 Kg	chiherang sangyangsri 5 kg	Others				Others	39.0	False	18	
33044	Urea @50 Kg	urea  50 kg	Urea PIM	pihc	urea		fuzzy	48.0	False	6	
33045	samurai kcp	samurai kcp	Urea PIM	pihc	urea		fuzzy	41.0	False	8	
33046	ip 32	ip 32	Others				Others	26.0	False	5	
33047	Kno Plus 1kg	kno plus 1 kg	Others				Others	35.0	False	8	
33048	Kaphos Plus 1kg	kaphos plus 1 kg	NITROPHOSKA PLUS 12-12-17-2	basf	majemuk	 12-12-17	fuzzy	46.0	False	10	
33049	NPK PELANGI FUSE  12-12-17-2 NS	npk pelangi fuse 12x12x17  2 ns	Pelangi 12-12-17-2	pihc	majemuk	 12-12-17	levenshtein	63.0	False	12	0.6086956522
33050	UREA PRILL DAUN BUAH @50 KG NS	urea prill daun buah  50 kg ns	Urea Daun Buah	pihc	urea		fuzzy	59.0	False	16	
33051	NPK PELANGI BLENDING 12-12-17-2 @50 KG NS	npk pelangi blending 12x12x17  2  50 kg ns	Pelangi 12-12-17-2	pihc	majemuk	 12-12-17	fuzzy	59.0	False	23	
33052	NPK PELANGI FUSE 13-6-27-4 @50 KG NS	npk pelangi fuse 13x6x27  4  50 kg ns	NPK Pelangi 13-6-27-4	pihc	majemuk	 13-6-27	levenshtein	69.0	False	15	0.6153846154
33053	lindomin209	lindomin 209	Others				Others	33.0	False	10	
33054	lindomin400	lindomin 400	Others				Others	33.0	False	10	
33055	npk dgw 	npk dgw 	Others				Others	38.0	False	6	
33056	Big phospor 500ml	big phospor 500 ml	NITROPHOSKA PERFECT 15-5-20	basf	majemuk	 15-5-20	fuzzy	41.0	False	13	
33057	Big phospor 250ml	big phospor 250 ml	NITROPHOSKA PERFECT 15-5-20	basf	majemuk	 15-5-20	fuzzy	41.0	False	13	
33058	Plasto 500ml	plasto 500 ml	ZA Plus Petro	pihc	za		fuzzy	41.0	False	9	
33059	Plasto 250ml	plasto 250 ml	ZA Plus Petro	pihc	za		fuzzy	41.0	False	9	
33060	Dinamo Sakai ori 	dinamo sakai ori 	ZA Pak Tani	pak tani	za		fuzzy	45.0	False	12	
33061	KNO3 PAK TANI 1kg	kno 3 pak tani 1 kg	ZA Pak Tani	pak tani	za		fuzzy	57.0	False	10	
33062	KNO3 SANTANI ORI	kno 3 santani ori	Urecote	pak tani	urea		fuzzy	47.0	False	12	
33063	KNOC SONDAWA MERAH 1KG	knoc sondawa merah 1 kg	Others				Others	38.0	False	17	
33064	KNOC SONDAWA MERAH SUPER	knoc sondawa merah super	Others				Others	38.0	False	18	
33065	UREN SONDAWA PUTIH	uren sondawa putih	Urea Daun Buah	pihc	urea		fuzzy	52.0	False	9	
33066	Macan ori 	macan ori 	Mestac	laoying	nitrogen		fuzzy	42.0	False	7	
33067	KCL midict plus silika	kcl midict plus silika	Others				Others	31.0	False	15	
33068	koka umbuk	koka umbuk	Borat	mahkota	mikro		fuzzy	41.0	False	8	
33069	Antila 500gr	antila 500 gr	Urea Nitrea	pihc	urea		fuzzy	41.0	False	10	
33070	Timba jagung	timba jagung	Mesti-ZA	laoying	za		fuzzy	44.0	False	9	
33071	Timba bawang Sedang	timba bawang sedang	HSP Astiva	tawon	fosfat		fuzzy	48.0	False	13	
33072	Timba bawang Jumbo	timba bawang jumbo	Mestikali	laoying	kalium		fuzzy	48.0	False	12	
33073	Baycarf	baycarf	Others				Others	36.0	False	5	
33074	Nitrea pim @50 Kg 	nitrea pim  50 kg 	Urea Nitrea	pihc	urea		fuzzy	51.0	False	11	
33075	Nitrea PIM @50 Kg	nitrea pim  50 kg	Urea Nitrea	pihc	urea		fuzzy	53.0	False	10	
33076	mutiara1616	mutiara 1616	Mutiara 16-16-16	mutiara	majemuk	 16-16-16	levenshtein	55.0	False	4	0.875
33077	Mahkota 13827	mahkota 13827	Borat	mahkota	mikro		fuzzy	50.0	False	5	
33078	Mahkota 13627	mahkota 13627	Mahkota 13-6-27-4+0.5B	mahkota	majemuk	 13-6-27	levenshtein	50.0	False	5	0.8181818182
33079	Pusri 151515	pusri 151515	NPK Pusri 15-15-15				levenshtein	55.0	False	7	0.8333333333
33080	Organik 	organik 	Others				Others	39.0	False	6	
33081	Sp 26 Petrokimia 	sp 26 petrokimia 	SP-26 Petro	pihc	fosfat		levenshtein	63.0	False	7	0.6428571429
33082	gramoxonn 100 ml	gramoxonn 100 ml	Others				Others	38.0	False	13	
33083	NPK KEBOMAS 15-15-6+4	npk kebomas 15x15x6  4	NPK Kebomas 15-15-15	pihc	majemuk	 15-15-15	levenshtein	73.0	False	4	0.9
33084	inpari 32 sang hyang seri	inpari 32 sang hyang seri	MKP PAK TANI 0-52-32	pak tani	majemuk	 0-52-32	fuzzy	42.0	False	18	
33085	ciherang sang hyang seri	ciherang sang hyang seri	Mestac	laoying	nitrogen		fuzzy	43.0	False	17	
33086	NPK fertipos 50kg	npk fertipos 50 kg	NPK Kebomas 15-15-15	pihc	majemuk	 15-15-15	fuzzy	43.0	False	10	
33087	dgw 16/sak	dgw 16  sak	DGW TSP	dgw hextar	fosfat		fuzzy	44.0	False	6	
33088	tangki kejora 	tangki kejora 	Mahkota Kieserite	mahkota	mg		fuzzy	43.0	False	10	
33089	Inpari 32 naga 	inpari 32 naga 	Mutiara PARTNER 13-13-24	mutiara	majemuk	 13-13-24	fuzzy	40.0	False	10	
33090	BLASTER	blaster	Others				Others	32.0	False	5	
33091	BLASTER POP	blaster pop	Others				Others	38.0	False	7	
33092	SUKRO 500	sukro 500	Others				Others	32.0	False	7	
33093	SYRUP ABC	syrup abc	Others				Others	34.0	False	7	
33094	MARJAN	marjan	Others				Others	32.0	False	4	
33095	ROMA KOPYOR	roma kopyor	Borat	mahkota	mikro		fuzzy	40.0	False	8	
33096	SANDWICH	sandwich	Others				Others	31.0	False	7	
33097	PLASTIK ICE	plastik ice	Urea Pusri	pihc	urea		fuzzy	45.0	False	7	
33098	OMELA KECIL	omela kecil	Mestikali	laoying	kalium		fuzzy	40.0	False	7	
33099	EYEGLASS	eyeglass	Others				Others	31.0	False	6	
33100	POGY SAK	pogy sak	KSP	tawon	fosfat		fuzzy	42.0	False	6	
33101	POGY TOPLES	pogy toples	Phosgro	pak tani	fosfat		fuzzy	41.0	False	7	
33102	ENERGEN KURMA	energen kurma	Vrea	tawon	urea		fuzzy	50.0	False	9	
33103	REGAL	regal	Others				Others	31.0	False	3	
33104	NUTRIJELL COKLAT	nutrijell coklat	Nitralite	pihc	nitrogen		fuzzy	41.0	False	11	
33105	SEDOTAN KECIL	sedotan kecil	Vrea	tawon	urea		fuzzy	43.0	False	9	
33106	PEPSODENT HERBAL	pepsodent herbal	Urea Petro	pihc	urea		fuzzy	44.0	False	10	
33107	Amsiong	amsiong	Mesti-ZA	laoying	za		fuzzy	44.0	False	6	
33108	Sodap	sodap	Others				Others	29.0	False	3	
33109	FITOMIC	fitomic	Others				Others	35.0	False	6	
33110	LEILI 2000	leili 2000	Others				Others	36.0	False	7	
33111	KANON 400 EC	kanon 400 ec	Others				Others	37.0	False	10	
33112	KAYABAS 555 SC	kayabas 555 sc	NPK Kebomas 15-15-15	pihc	majemuk	 15-15-15	fuzzy	43.0	False	11	
33113	Calaris 550 SC	calaris 550 sc	Others				Others	37.0	False	11	
33114	COUNCIL 300 SC	council 300 sc	Others				Others	39.0	False	11	
33115	NS Stick 1000ml	ns stick 1000 ml	ENTEC 13-10-20	basf	majemuk	 13-10-20	fuzzy	42.0	False	11	
33116	pupuk ULTRADAP	pupuk ultradap	Others				Others	34.0	False	9	
33117	WINDER 25 wp	winder 25 wp	Others				Others	31.0	False	9	
33118	SPB - 220	spb  220	Others				Others	33.0	False	6	
33119	Rambo 550 L	rambo 550 l	Others				Others	34.0	False	9	
33120	Urea NS Kaltim	urea ns kaltim	Vrea	tawon	urea		fuzzy	48.0	False	7	
33121	dgw 16 liter	dgw 16 liter	DGW 16-16-16+TE	dgw hextar	majemuk	 16-16-16	levenshtein	43.0	False	7	0.6666666667
33122	Pelangi Jos 	pelangi jos 	Pelangi 16-16-16	pihc	majemuk	 16-16-16	levenshtein	44.0	False	8	0.625
33123	Pelangi 16.16.16 @50kg	pelangi 16x16x16  50 kg	Pelangi 16-16-16	pihc	majemuk	 16-16-16	levenshtein	73.0	False	7	0.7647058824
33124	Starlet 1liter	starlet 1 liter	Others				Others	47.0	True	10	
33125	Pelangi 20.10.10 @50 kg	pelangi 20x10x10  50 kg	Pelangi 20-10-18	pihc	majemuk	 20-10-18	levenshtein	69.0	False	8	0.7058823529
33126	Pelangi 16.16.16 @50 Kg	pelangi 16x16x16  50 kg	Pelangi 16-16-16	pihc	majemuk	 16-16-16	levenshtein	73.0	False	7	0.7647058824
33127	Pelangi 20.10.10 @20 Kg	pelangi 20x10x10  20 kg	Pelangi 20-10-18	pihc	majemuk	 20-10-18	levenshtein	69.0	False	8	0.7058823529
33128	Npk Pelangi Jos 	npk pelangi jos 	NPK Pelangi 13-6-27-4	pihc	majemuk	 13-6-27	levenshtein	51.0	False	9	0.7142857143
33129	Prolat	prolat	Others				Others	37.0	False	3	
33130	rocky phospat mahkota/kg	rocky phospat mahkota  kg	Borat	mahkota	mikro		fuzzy	59.0	False	13	
33131	Belarusia mkp	belarusia mkp	Others				Others	34.0	True	9	
33132	prevathon @250ml	prevathon  250 ml	Vrea	tawon	urea		fuzzy	44.0	False	11	
33133	NPK 20-10-10 (@20 kg)	npk 20x10x10  20 kg	ENTEC 20-10-10	basf	majemuk	 20-10-10	fuzzy	57.0	False	11	
33134	NPK PELANGI BLD 15-15-6-4 NS 	npk pelangi bld 15x15x6  4 ns 	NPK Pelangi 13-6-27-4	pihc	majemuk	 13-6-27	fuzzy	62.0	False	13	
33135	Starban @500ml ini	starban  500 ml ini	Others				Others	41.0	True	14	
33136	RABAT 250SC	rabat 250 sc	Others				Others	35.0	False	10	
33137	NPK PELANGI BLENDING 12-12-17-2 NS	npk pelangi blending 12x12x17  2 ns	Pelangi 12-12-17-2	pihc	majemuk	 12-12-17	fuzzy	60.0	False	16	
33138	NPK PELANGI BLENDING 15-15-6-4 NS	npk pelangi blending 15x15x6  4 ns	NPK Pelangi 13-6-27-4	pihc	majemuk	 13-6-27	fuzzy	55.0	False	16	
33139	NPK PELANGI BLENDING 13-6-27+4 NS	npk pelangi blending 13x6x27  4 ns	NPK Pelangi 13-6-27-4	pihc	majemuk	 13-6-27	levenshtein	67.0	False	12	0.6153846154
33140	Pupuk SP 26 Petro 25 kg	pupuk sp 26 petro 25 kg	SP-26 Petro	pihc	fosfat		fuzzy	55.0	False	12	
33141	Phosgreen pupuk fosfat 50 kg	phosgreen pupuk fosfat 50 kg	Phosgreen	pihc	fosfat		fuzzy	73.0	False	19	
33142	Dji Sam Soe Kretek 12	dji sam soe kretek 12	Others				Others	37.0	False	16	
33143	Marlboro Crafred Original	marlboro crafred original	MerokeROCK	mutiara	fosfat		fuzzy	44.0	False	17	
33144	Djarum Coklat	djarum coklat	RP Peru	mahkota	fosfat		fuzzy	40.0	False	9	
33145	Dji Sam Soe Asli Lef 12	dji sam soe asli lef 12	Others				Others	38.0	False	17	
33146	Dji Sam Soe Magnum Filter	dji sam soe magnum filter	Others				Others	26.0	False	18	
33147	Sampurna Mild 12	sampurna mild 12	Urea PIM	pihc	urea		fuzzy	41.0	False	11	
33148	Sampurna Mild Menthol	sampurna mild menthol	Kapur Pertanian Kebomas	pihc	mikro		fuzzy	44.0	False	14	
33149	Sampurna hijau 12	sampurna hijau 12	Others				Others	39.0	False	12	
33150	Sampurna hijau Limited	sampurna hijau limited	Kapur Pertanian Kebomas	pihc	mikro		fuzzy	43.0	False	15	
33151	Marlboro red 20	marlboro red 20	MerokeROCK	mutiara	fosfat		fuzzy	40.0	False	11	
33152	Sampurna  A Ultra Mild 12	sampurna a ultra mild 12	Urea Daun Buah	pihc	urea		fuzzy	46.0	False	17	
33153	Dji Sam Soe Super Premium	dji sam soe super premium	Others				Others	37.0	False	19	
33154	Dji Sam Soe Elite 13	dji sam soe elite 13	Others				Others	39.0	False	14	
33155	LA Light Elite 12	la light elite 12	Mestac	laoying	nitrogen		fuzzy	45.0	False	11	
33156	LA Light Menthol	la light menthol	Mestac	laoying	nitrogen		fuzzy	46.0	False	10	
33157	Raos F16	raos f 16	Brucite	basf	mg		fuzzy	42.0	False	7	
33158	Toppas	toppas	Others				Others	36.0	False	4	
33159	Aquis	aquis	Others				Others	30.0	False	4	
33160	Fortune R 1Ltr	fortune r 1 ltr	Borate Evermax	laoying	mikro		fuzzy	42.0	False	10	
33161	Tangker 250ml	tangker 250 ml	Others				Others	38.0	False	11	
33162	Etrel 100 ml	etrel 100 ml	ENTEC 13-10-20	basf	majemuk	 13-10-20	fuzzy	46.0	False	8	
33163	benih pare raden	benih pare raden	Fertiphos	pak tani	fosfat		fuzzy	44.0	False	11	
33164	lanat	lanat	Others				Others	38.0	False	3	
33165	green organik	green organik	Petro BioFertil	pihc	organik		fuzzy	49.0	False	9	
33166	benstik	benstik	Others				Others	35.0	False	4	
33167	NPK cair 	npk cair 	Others				Others	36.0	False	6	
33168	Marlboro Light 20	marlboro light 20	ZA Petro	pihc	za		fuzzy	42.0	False	13	
33169	Sampurna A  Ultra Mild 16	sampurna a ultra mild 16	Urea Daun Buah	pihc	urea		fuzzy	46.0	False	17	
33170	Dji Sam Soe Magnum Mild	dji sam soe magnum mild	Others				Others	27.0	False	17	
33171	LA ICE PURPLE	la ice purple	Urea Nitrea	pihc	urea		fuzzy	53.0	False	9	
33172	ON BOLD 20	on bold 20	Others				Others	32.0	False	8	
33173	DJINGGO LAMA	djinggo lama	Others				Others	36.0	False	9	
33174	SKY MILD 16 	sky mild 16 	Others				Others	34.0	False	10	
33175	robot	robot	Others				Others	30.0	False	3	
33176	jagoan 	jagoan 	Others				Others	36.0	False	6	
33177	Tufomin 400ml	tufomin 400 ml	Others				Others	34.0	False	11	
33178	Bactory 150SL 100 ml	bactory 150 sl 100 ml	Others				Others	39.0	False	15	
33179	Bactocyn 150SL 200 ml	bactocyn 150 sl 200 ml	Others				Others	39.0	False	16	
33180	sambungan Rante banci	sambungan rante banci	CANTIK CALCINIT	basf	nitrogen		fuzzy	44.0	False	14	
33181	sambungan Rante biasa	sambungan rante biasa	Ammonium Sulfate	yara	za		fuzzy	44.0	False	14	
33182	kipas grabagan	kipas grabagan	Mesti-GAS	laoying	za		fuzzy	40.0	False	10	
33183	timbangan duduk pare camry	timbangan duduk pare camry	Magnesium Sulfate	pak tani	mg		fuzzy	44.0	False	19	
33184	NPK 15-15-6+4Mg	npk 15x15x6  4 mg	NPK PIM 15-15-15	pihc	majemuk	 15-15-15	fuzzy	57.0	False	7	
33185	Klensect 200EC 100 ml	klensect 200 ec 100 ml	ENTEC 20-10-10	basf	majemuk	 20-10-10	fuzzy	49.0	False	13	
33186	Klensect 200EC 200 ml	klensect 200 ec 200 ml	ENTEC 20-10-10	basf	majemuk	 20-10-10	fuzzy	45.0	False	14	
33187	Balistic 50EC 100 ml	balistic 50 ec 100 ml	Suburkali Butir 0-0-30+17S+10MgO	mutiara	kalium		fuzzy	42.0	False	15	
33188	Balistic 50SC 200 ml	balistic 50 sc 200 ml	Suburkali Butir 0-0-30+17S+10MgO	mutiara	kalium		fuzzy	42.0	False	15	
33189	Jurigen 20 lt 1 Paket	jurigen 20 lt 1 paket	FERTIGRES  16-20+13S 	pihc	majemuk	 16-20-0	fuzzy	47.0	False	15	
33190	Jurigen 30 lt 1 Paket	jurigen 30 lt 1 paket	FERTIGRES  16-20+13S 	pihc	majemuk	 16-20-0	fuzzy	44.0	False	15	
33191	NOXONE 276SL 1 Liter	noxone 276 sl 1 liter	Others				Others	39.0	False	15	
33192	SP-36 	sp  36 	SP-36 Petro	pihc	fosfat		fuzzy	45.0	False	5	
33193	resotin 500	resotin 500	Others				Others	39.0	False	6	
33194	scor 250ml	scor 250 ml	Others				Others	34.0	False	9	
33195	Sidafos 480SL	sidafos 480 sl	Others				Others	38.0	False	11	
33196	sp pembenah tanah	sp pembenah tanah	RP Peru	mahkota	fosfat		fuzzy	51.0	False	10	
33197	AVILON 550EC	avilon 550 ec	Others				Others	36.0	False	11	
33198	ARYTOP 300SC	arytop 300 sc	Others				Others	39.0	False	10	
33199	NPK Pelangi 20-10-10 @25kg	npk pelangi 20x10x10  25 kg	Pelangi 20-10-18	pihc	majemuk	 20-10-18	levenshtein	64.0	False	11	0.6
33200	janger	janger	Others				Others	33.0	False	5	
33201	sandoup 	sandoup 	Others				Others	33.0	False	7	
33202	indamin 400 m	indamin 400 m	Others				Others	34.0	False	10	
33203	Green Top	green top	Phosgreen	pihc	fosfat		fuzzy	47.0	False	6	
33204	tespent kecil	tespent kecil	Others				Others	36.0	False	8	
33205	tespent sedang	tespent sedang	Mesti-GAS	laoying	za		fuzzy	46.0	False	10	
33206	tespent besar	tespent besar	DGW TSP	dgw hextar	fosfat		fuzzy	42.0	False	8	
33207	rounduo	rounduo	Others				Others	36.0	False	6	
33208	seedtop	seedtop	Others				Others	37.0	False	5	
33209	benih premium mekongga	benih premium mekongga	Urea Nitrea	pihc	urea		fuzzy	42.0	False	16	
33210	Marlboro Crafted Original	marlboro crafted original	MerokeROCK	mutiara	fosfat		fuzzy	44.0	False	17	
33211	Dji Sam Soe Limited Edition	dji sam soe limited edition	Nitralite	pihc	nitrogen		fuzzy	44.0	False	20	
33212	Dji Sam Soe Asli LEP 12	dji sam soe asli lep 12	Others				Others	36.0	False	17	
33213	Sampurna Mild Mentol	sampurna mild mentol	Kapur Pertanian Kebomas	pihc	mikro		fuzzy	44.0	False	14	
33214	Sampurna Hijau	sampurna hijau	MerokeMOP	mutiara	kalium		fuzzy	42.0	False	9	
33215	Marlboro Red	marlboro red	Mestac	laoying	nitrogen		fuzzy	40.0	False	8	
33216	Sampurna A Ultra Mild 12	sampurna a ultra mild 12	Urea Daun Buah	pihc	urea		fuzzy	46.0	False	17	
33217	Dji Sam Soe Kretek 16	dji sam soe kretek 16	Others				Others	37.0	False	15	
33218	Dji Sam Soe Elite	dji sam soe elite	Mestac	laoying	nitrogen		fuzzy	40.0	False	11	
33219	ESSE Change Grape 20 	esse change grape 20 	Mesti-GAS	laoying	za		fuzzy	43.0	False	15	
33220	LUCKY STRIKE 16	lucky strike 16	Others				Others	39.0	False	11	
33221	Rokok EDGE	rokok edge	Others				Others	34.0	False	7	
33222	ESSE CHANGE 16	esse change 16	Mesti-GAS	laoying	za		fuzzy	46.0	False	11	
33223	Gudang Garam Pro Mild	gudang garam pro mild	Urea Petro	pihc	urea		fuzzy	44.0	False	16	
33224	GG Merah 10	gg merah 10	Others				Others	27.0	False	8	
33225	Avolution Red 20 	avolution red 20 	Solution N 28-10-10 + TE	pihc	majemuk	 28-10-10	fuzzy	45.0	False	13	
33226	Gudang Garam Profesional 	gudang garam profesional 	Mutiara PROFESSIONAL 9-25-25	mutiara	majemuk	 9-25-25	fuzzy	49.0	False	16	
33227	ROKO BULL	roko bull	MerokeMOP	mutiara	kalium		fuzzy	42.0	False	7	
33228	Avolution Menthol 20	avolution menthol 20	Solution N 28-10-10 + TE	pihc	majemuk	 28-10-10	fuzzy	43.0	False	14	
33229	Marlboro Filter Black 12 	marlboro filter black 12 	Brucite	basf	mg		fuzzy	45.0	False	17	
33230	Marlboro Filter Black 20 	marlboro filter black 20 	Brucite	basf	mg		fuzzy	45.0	False	17	
33231	LA MERAH	la merah	Others				Others	29.0	False	5	
33232	Class MILD 16	class mild 16	Others				Others	36.0	False	10	
33233	DIPLOMAT EVO	diplomat evo	Others				Others	39.0	False	9	
33234	TOPAS FILTER	topas filter	Petro-CAS	pihc	mikro		fuzzy	42.0	False	8	
33235	BROWN 	brown 	Others				Others	38.0	False	4	
33236	LA ICE 	la ice 	ZA Petro	pihc	za		fuzzy	43.0	False	6	
33237	A SATU MILD	a satu mild	Borat	mahkota	mikro		fuzzy	47.0	False	8	
33238	LA MENTHOL MILD	la menthol mild	Borat	mahkota	mikro		fuzzy	47.0	False	10	
33239	Djarum MLD Black Series	djarum mld black series	Urea Daun Buah	pihc	urea		fuzzy	43.0	False	17	
33240	A MILD FILTER 12 	a mild filter 12 	YaraMila FASTER 25-7-7	yara	majemuk	 25-7-7	fuzzy	46.0	False	12	
33241	Djarum Super 16	djarum super 16	Others				Others	29.0	False	10	
33242	Dunhill Ultra 16	dunhill ultra 16	Ammonium Sulfate	yara	za		fuzzy	45.0	False	12	
33243	Mahayana 16 	mahayana 16 	Mahkota ZA	mahkota	za		fuzzy	42.0	False	7	
33244	DIABLO KRETEK	diablo kretek	Others				Others	39.0	False	9	
33245	ESSE Change 20	esse change 20	Mesti-GAS	laoying	za		fuzzy	46.0	False	10	
33246	Kurma Barori	kurma barori	Urea Petro	pihc	urea		fuzzy	44.0	False	6	
33247	Promag HB 85	promag hb 85	ZA Petro	pihc	za		fuzzy	43.0	False	9	
33248	Neo Rhemacyl	neo rhemacyl	Others				Others	27.0	False	9	
33249	Phostgreen 50 Kg	phostgreen 50 kg	Phosgreen	pihc	fosfat		levenshtein	59.0	False	7	0.6428571429
33250	Tricho Plus 100 gr	tricho plus 100 gr	Nitroplus (ZA)	tawon	za		fuzzy	46.0	False	11	
33251	mutiara Meroke 16 16 16 kemasan 1 kg 	mutiara meroke 16x16x16 kemasan 1 kg 	Mutiara 16-16-16	mutiara	majemuk	 16-16-16	fuzzy	64.0	False	21	
33252	sidafos 900	sidafos 900	Others				Others	37.0	False	9	
33253	Penta Gli-z 20liter	penta gli  z 20 liter	Mestac	laoying	nitrogen		fuzzy	45.0	False	13	
